Area,species,species_number,height,crown_width,dbh,health,health_number
4,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
2,Maculata,174,8,8,40,Good,3
2,Maculata,174,8,8,40,Good,3
5,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
3,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
5,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
4,Maculata,174,8,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
3,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Fair,2
2,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Fair,2
1,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Fair,2
2,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Fair,2
5,Maculata,174,13,8,40,Fair,2
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
2,Maculata,174,13,8,40,Good,3
3,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Fair,2
2,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
3,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,13,8,40,Good,3
4,Maculata,174,13,8,40,Fair,2
4,Maculata,174,13,8,40,Good,3
5,Maculata,174,18,13,40,Good,3
5,Maculata,174,18,13,40,Fair,2
5,Maculata,174,18,13,40,Fair,2
5,Maculata,174,18,13,40,Fair,2
4,Maculata,174,18,13,40,Good,3
4,Maculata,174,18,13,40,Fair,2
4,Maculata,174,18,13,40,Fair,2
5,Maculata,174,18,13,40,Fair,2
5,Maculata,174,18,13,40,Good,3
4,Maculata,174,18,13,40,Good,3
4,Maculata,174,18,13,40,Good,3
2,Maculata,174,18,13,40,Good,3
4,Maculata,174,18,13,40,Good,3
5,Maculata,174,23,18,40,Good,3
5,Maculata,174,23,23,40,Good,3
5,Maculata,174,23,23,40,Good,3
5,Maculata,174,23,23,40,Good,3
2,Maculata,174,2.5,2.5,60,Good,3
5,Maculata,174,2.5,2.5,60,Fair,2
5,Maculata,174,2.5,2.5,60,Good,3
5,Maculata,174,2.5,2.5,60,Good,3
4,Maculata,174,2.5,2.5,60,Fair,2
5,Maculata,174,2.5,2.5,60,Good,3
2,Maculata,174,2.5,2.5,60,Good,3
2,Maculata,174,2.5,2.5,60,Good,3
4,Maculata,174,2.5,2.5,60,Good,3
5,Maculata,174,2.5,2.5,60,Good,3
2,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Fair,2
2,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Fair,2
2,Maculata,174,8,2.5,60,Good,3
2,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Good,3
2,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Good,3
3,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
1,Maculata,174,8,2.5,60,Good,3
3,Maculata,174,8,2.5,60,Good,3
2,Maculata,174,8,2.5,60,Good,3
5,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Good,3
4,Maculata,174,8,2.5,60,Good,3
2,Maculata,174,8,2.5,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Poor,4
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Fair,2
3,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
3,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
3,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
1,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
3,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Fair,2
4,Maculata,174,8,8,60,Fair,2
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Fair,2
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
3,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Poor,4
2,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
3,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Fair,2
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Fair,2
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
3,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Fair,2
4,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Fair,2
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Fair,2
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
1,Maculata,174,8,8,60,Good,3
1,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Fair,2
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Fair,2
2,Maculata,174,8,8,60,Poor,4
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
3,Maculata,174,8,8,60,Good,3
2,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Fair,2
5,Maculata,174,8,8,60,Good,3
5,Maculata,174,8,8,60,Good,3
4,Maculata,174,8,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
1,Maculata,174,13,8,60,Good,3
1,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Poor,4
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Poor,4
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Fair,2
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
3,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Fair,2
2,Maculata,174,13,8,60,Fair,2
5,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
5,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
5,Maculata,174,13,8,60,Fair,2
4,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
2,Maculata,174,13,8,60,Good,3
4,Maculata,174,13,8,60,Good,3
1,Maculata,174,13,8,60,Good,3
4,Maculata,174,18,8,60,Good,3
2,Maculata,174,18,13,60,Good,3
5,Maculata,174,18,13,60,Good,3
4,Maculata,174,18,13,60,Good,3
4,Maculata,174,18,13,60,Good,3
4,Maculata,174,18,13,60,Good,3
2,Maculata,174,18,13,60,Fair,2
5,Maculata,174,18,13,60,Good,3
5,Maculata,174,18,13,60,Good,3
5,Maculata,174,18,13,60,Good,3
5,Maculata,174,18,13,60,Good,3
2,Maculata,174,18,13,60,Good,3
4,Maculata,174,18,13,60,Good,3
